PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
7583_01,2,0,3013,2,36,0,32,355,1826,9,0,6181,1
7584_01,1,0,443,2,19,0,0,0,0,0,0,758,1
7584_02,1,1,443,2,59,0,0,0,0,0,0,7292,1
7584_03,0,0,443,2,31,0,0,1000,0,19,1776,5548,0
7585_01,1,1,879,0,31,0,0,0,0,0,0,7352,1
7585_02,1,0,879,2,39,0,8209,18,432,3560,54,906,0
7585_03,1,0,879,2,28,0,0,2674,1309,18,11,7932,1
7585_04,1,1,879,2,19,0,0,0,0,0,0,1651,1
7586_01,1,0,822,2,29,0,220,1130,0,7,951,8209,1
7588_01,0,1,4874,0,0,0,0,0,0,0,0,4800,1
7588_02,0,0,4874,0,15,0,0,714,0,0,0,863,1
7592_01,0,0,2835,2,18,0,0,0,0,1586,0,7269,0
7594_01,1,1,881,0,49,0,0,0,0,0,0,5614,1
7595_01,0,0,2836,2,36,0,0,7,661,0,93,2785,1
7596_01,1,1,883,0,40,0,0,0,0,0,0,6310,1
7596_02,1,1,883,2,56,0,0,0,0,0,0,414,1
7598_01,0,1,4893,1,67,0,0,0,0,0,0,2093,1
7599_01,0,0,1980,2,44,0,0,204,135,225,223,414,0
7601_01,0,0,4895,2,17,0,214,552,0,241,0,497,0
7604_01,2,1,3019,2,27,0,0,0,0,0,0,8159,1
7604_02,2,0,3019,2,23,0,463,0,658,0,0,1951,0
7605_01,2,0,2838,0,28,0,2484,136,42,0,0,6093,0
7606_01,2,1,2840,2,54,0,0,0,0,0,0,7894,1
7608_01,2,1,2842,2,26,0,0,0,0,0,0,1396,1
7609_01,1,0,125,0,40,1,0,21,0,1503,1392,823,0
7609_02,1,1,125,2,39,0,0,0,0,0,0,6776,1
7614_01,1,1,824,0,40,0,0,0,0,0,0,1467,1
7616_01,0,0,2845,1,20,0,11,725,0,0,0,4182,1
7618_01,0,0,4899,2,18,0,761,21,27,0,0,4863,1
7620_01,2,0,3023,2,17,0,3651,0,2228,38,0,6027,0
7621_01,1,1,383,0,35,0,0,0,0,0,0,3660,1
7622_01,0,0,4902,2,31,0,0,0,185,584,0,4425,0
7623_01,0,0,4878,2,40,0,0,0,84,798,0,6613,0
7624_01,1,1,885,1,50,0,0,0,0,0,0,3321,1
7625_01,0,0,2847,2,21,0,0,0,114,2,683,3294,0
7626_01,0,0,1982,2,29,0,767,16,9,0,0,5842,0
7627_01,1,0,139,0,63,0,0,5036,4,519,0,1012,1
7628_01,2,0,3024,2,19,0,37,0,1288,0,0,3910,1
7628_02,2,0,1240,2,36,0,1103,3,0,0,659,929,0
7630_01,0,0,3026,0,48,0,0,172,115,1,645,2888,0
7631_01,1,0,1984,2,33,0,81,1125,481,505,1261,8197,0
7632_01,2,0,1218,2,28,0,2703,0,4,1,0,6239,0
7633_01,0,0,4880,2,39,0,0,0,0,847,1,2099,0
7634_01,0,1,4905,2,27,0,0,0,0,0,0,4418,1
7635_01,1,1,444,0,58,0,0,0,0,0,0,1482,1
7639_01,1,1,446,0,44,0,0,0,0,311,0,8333,1
7640_01,0,1,4882,2,23,0,0,0,0,0,0,1388,1
7641_01,0,0,3027,0,21,0,618,33,1,2,0,3737,1
7643_01,1,0,826,0,53,0,8,1489,0,2723,7401,117,0
7643_02,1,1,826,2,14,0,0,0,0,0,0,7575,1
7644_01,0,1,4883,1,17,0,0,0,0,0,0,3708,1
7646_01,1,0,887,0,25,0,0,16016,1025,189,1037,914,1
7646_02,1,0,887,0,44,1,3010,26,0,62,904,5255,0
7646_03,1,0,887,0,24,0,145,4224,0,5,61,476,1
7647_01,0,0,4908,2,24,0,0,7,127,639,37,2909,0
7649_01,0,1,4909,2,24,0,0,0,0,0,0,7780,1
7650_01,0,1,4910,2,0,0,0,0,0,0,0,4339,1
7650_02,0,1,4910,0,7,0,0,0,0,0,0,2509,0
7650_03,0,1,4910,1,3,0,0,0,0,0,0,5474,1
7650_04,0,0,2852,2,18,0,711,12,0,83,0,6739,1
7650_05,0,1,4910,2,4,0,0,0,0,0,0,7551,0
7652_01,1,1,449,0,40,0,0,0,0,0,0,1975,1
7656_01,0,1,4912,2,16,0,0,0,0,0,0,5714,0
7660_01,1,1,452,0,25,0,0,0,0,0,0,854,1
7661_01,0,1,4914,2,10,0,0,0,0,0,0,2392,1
7665_01,0,1,4886,2,40,0,0,0,0,0,0,5386,1
7666_01,2,1,3032,2,19,0,0,0,0,0,0,1264,1
7667_01,1,1,385,0,15,0,0,0,0,0,0,7356,1
7669_01,0,0,4890,2,24,0,225,636,136,37,0,6251,0
7670_01,2,1,2856,2,21,0,0,0,0,0,0,6042,1
7671_01,0,0,2858,2,29,0,0,7,31,700,0,2069,0
7676_01,2,0,1220,2,37,1,2771,0,6,1,10,951,0
7677_01,0,1,4916,1,49,0,0,0,0,0,0,161,0
7678_01,0,0,4892,2,42,0,1132,0,0,77,608,5921,0
7678_02,0,1,4892,2,54,0,0,458,0,0,0,3221,1
7679_01,0,1,4894,2,33,0,0,0,0,0,0,4794,0
7680_01,1,0,831,2,27,0,0,6,0,7786,0,976,0
7682_01,0,1,4918,2,53,0,0,0,0,0,0,2220,0
7683_01,0,0,2860,2,28,0,0,817,58,0,25,4601,1
7684_01,1,0,888,2,24,0,812,5450,0,1,262,1707,1
7687_01,0,0,3038,1,20,0,0,0,8,1,1175,2466,0
7688_01,0,0,4896,2,0,0,0,0,0,0,0,6608,0
7689_01,0,0,3039,2,24,0,0,96,0,597,0,2821,0
7690_01,0,0,4897,2,28,0,0,0,0,0,0,4493,1
7691_01,2,1,3040,2,42,0,0,0,0,0,0,4143,1
7692_01,1,0,889,0,32,1,0,48,0,3204,112,5523,0
7693_01,1,0,387,2,36,0,0,2979,0,68,347,1711,1
7693_02,1,0,387,2,40,0,0,0,0,0,0,2770,1
7694_01,0,0,3042,2,30,0,574,0,174,25,2,1912,0
7696_01,2,0,1985,2,34,0,751,0,185,0,77,6923,0
7696_02,2,0,3047,2,37,0,1000,0,80,40,0,760,0
7697_01,1,0,453,2,41,0,0,0,0,0,0,5856,1
7697_02,1,1,453,0,25,0,0,0,0,0,0,3567,1
7698_01,2,0,3049,2,39,0,332,0,728,2,86,1089,1
7699_01,0,0,4898,0,0,0,0,0,0,0,0,1725,1
7700_01,2,0,3051,2,54,0,1144,140,2,2,0,5113,0
7702_01,0,1,4900,2,16,0,0,0,0,0,0,2160,0
7703_01,0,0,4922,2,0,0,0,0,0,0,0,1254,1
7703_02,0,1,4922,2,13,0,0,0,174,0,0,414,1
7705_01,2,0,2866,2,46,0,5888,458,13,12,0,4955,0
7707_01,0,0,4901,2,23,0,40,4,9,318,1413,2901,0
7708_01,0,0,2868,2,18,0,110,103,471,11,1,713,0
7709_01,0,0,3052,1,27,0,2647,0,0,42,32,6458,0
7709_02,0,1,4903,1,24,0,0,458,0,0,0,4915,0
7710_01,1,0,388,2,27,0,118,1769,4127,118,619,1630,1
7711_01,0,0,1241,2,24,0,0,82,0,1624,77,4319,0
7712_01,1,0,140,2,25,1,1,4298,0,0,2,383,1
7713_01,1,1,455,2,30,0,0,0,0,0,0,6016,1
7714_01,0,0,4904,2,19,0,0,28,62,24,1686,5731,0
7715_01,0,0,3054,0,18,0,1,5,305,347,0,2221,0
7716_01,1,1,1990,0,49,0,0,0,0,0,0,5290,1
7717_01,0,0,4907,2,64,0,0,0,0,563,344,3291,0
7719_01,2,1,1997,2,26,0,0,0,0,0,0,6325,1
7720_01,0,0,3056,0,53,0,0,0,754,46,0,2567,0
7721_01,2,0,1243,2,27,0,83,0,2621,5,0,7085,1
7723_01,1,1,390,2,27,0,0,0,0,0,0,7060,1
7724_01,2,0,2869,2,25,0,338,319,32,15,0,4764,0
7727_01,0,0,1998,0,33,0,0,0,0,436,224,4054,1
7728_01,1,0,890,2,27,0,0,9,0,40,7621,267,0
7729_01,1,1,833,0,20,0,0,0,0,0,0,8353,1
7731_01,1,1,392,0,39,0,0,0,0,0,0,4640,1
7736_01,2,0,1992,2,27,0,1730,0,379,5,0,8359,0
7738_01,2,1,2873,2,19,0,0,0,0,0,0,3521,1
7739_01,0,0,3060,2,22,0,60,48,0,0,500,3853,0
7741_01,0,0,4923,2,3,0,0,0,0,0,0,4997,0
7741_02,0,0,2000,2,24,0,9,769,9,0,0,4325,0
7742_01,2,1,2874,2,41,0,0,0,0,0,0,8292,1
7742_02,2,1,2874,2,18,0,0,0,0,0,0,2018,1
7743_01,0,0,4911,2,63,0,0,243,0,777,0,4327,0
7744_01,1,0,458,2,19,0,0,4534,0,617,1156,8268,0
7744_02,1,1,458,2,39,0,0,0,0,0,0,887,1
7746_01,1,1,6156,0,29,0,0,0,0,0,0,640,1
7747_01,2,0,3064,2,41,0,688,31,1880,0,305,7388,0
7748_01,1,0,141,2,44,0,18,1451,0,279,64,107,0
7748_02,1,0,141,2,39,1,0,395,0,1012,1080,370,0
7749_01,2,1,1245,0,29,0,0,0,0,0,0,7089,1
7749_02,2,0,1245,2,37,0,416,56,1912,0,0,2474,0
7751_01,1,1,835,0,41,0,0,0,0,0,0,5545,1
7752_01,0,0,2877,1,18,0,0,0,0,746,1,3869,0
7753_01,0,1,4913,0,29,0,0,0,0,0,0,5998,0
7754_01,1,0,460,0,55,0,1,2670,34,542,1339,5747,1
7755_01,0,1,1994,2,21,0,0,0,0,0,0,4435,1
7757_01,1,1,465,2,28,0,0,0,0,0,0,5776,1
7757_02,1,0,465,2,43,0,0,8948,0,153,872,2476,1
7760_01,0,0,4925,1,32,0,0,494,0,0,213,6623,0
7761_01,0,0,3065,2,23,0,1,0,0,237,553,1060,1
7761_02,0,1,4915,0,5,0,0,0,0,0,0,7310,1
7763_01,0,0,4927,0,14,0,325,0,19,506,2,2244,0
7764_01,0,0,3066,2,24,0,1405,0,14,2,163,5378,0
7767_01,0,1,4930,1,22,0,0,0,0,0,0,2043,1
7768_01,0,0,2879,2,14,0,0,268,239,127,0,8062,1
7769_01,0,0,1995,2,20,0,98,499,0,142,52,7794,0
7770_01,0,0,4932,2,17,0,527,124,37,290,30,1459,0
7770_02,0,0,2881,0,20,0,748,0,0,0,487,4301,0
7771_01,0,0,4934,2,22,0,0,458,692,18,0,3020,1
7773_01,0,1,4917,2,15,0,0,0,0,0,0,3003,1
7774_01,2,0,1246,0,67,0,1146,16,39,0,518,4817,1
7775_01,1,0,837,0,28,0,7,489,0,4,6027,414,0
7776_01,1,0,1248,2,57,0,0,412,0,5491,234,6315,0
7777_01,0,1,4919,1,21,0,0,0,0,0,0,1429,1
7778_01,2,0,2883,2,34,0,1199,33,346,0,0,3688,0
7778_02,2,1,2002,2,17,0,0,0,0,0,0,1795,0
7780_01,0,0,3068,0,33,0,0,53,615,9,0,7672,1
7782_01,1,0,894,0,33,0,0,73,31,8493,9065,5261,0
7782_02,1,0,894,2,28,0,0,180,0,778,4973,910,0
7783_01,2,1,2884,2,18,0,0,0,0,0,0,7834,1
7784_01,2,1,3069,2,28,0,0,0,0,0,0,1999,1
7785_01,0,0,4938,2,13,0,406,0,52,0,387,5123,0
7786_01,0,0,3071,2,38,0,0,0,0,45,3372,7263,0
7787_01,1,0,467,0,39,0,258,1541,0,311,621,6308,0
7787_02,1,1,6156,2,18,0,0,0,0,0,0,7364,1
7788_01,0,0,2886,1,43,0,0,0,110,538,0,4517,0
7789_01,0,0,2887,2,32,0,225,368,0,304,741,6150,0
7790_01,0,1,2891,2,29,0,0,0,0,0,0,6312,0
7790_02,2,0,2891,0,45,0,810,0,132,198,0,8290,0
7790_03,2,1,2891,2,25,0,0,0,0,0,0,3537,1
7791_01,0,0,2892,0,64,0,19,261,208,0,214,5808,0
7793_01,0,0,3072,2,18,0,0,0,0,0,2141,4075,0
7797_01,0,0,1996,2,44,0,358,303,0,0,131,6173,0
7800_01,0,1,4921,2,15,0,0,0,174,0,0,473,1
7801_01,0,0,6156,0,21,0,1720,2337,0,1,335,2649,0
7802_01,2,0,3076,2,33,0,166,634,419,201,1178,919,0
7803_01,0,0,4924,0,3,0,0,0,0,0,0,7287,0
7803_02,0,1,4924,0,19,0,0,0,0,0,0,5886,1
7805_01,0,0,4926,2,37,0,0,0,0,0,0,6712,0
7806_01,0,0,3078,0,24,0,0,688,0,0,1,8221,0
7808_01,0,0,4928,2,26,0,0,79,53,311,0,736,0
7809_01,2,1,2895,2,26,0,0,0,174,0,0,3602,1
7809_02,2,1,2895,2,26,0,0,0,0,0,305,6588,1
7810_01,0,0,2897,2,22,0,769,0,0,1,729,2187,0
7812_01,2,0,2899,2,26,0,1333,0,50,0,0,1208,0
7813_01,0,0,3080,2,27,0,0,55,0,740,85,4807,0
7815_01,0,0,2900,1,27,0,0,605,0,0,0,4214,1
7816_01,0,0,2902,1,37,0,0,925,0,0,0,3452,1
7818_01,0,1,4929,2,22,0,0,0,0,0,0,4410,0
7820_01,0,0,4931,0,24,0,0,0,809,0,0,2583,1
7821_01,0,0,4940,2,23,0,535,3,17,0,214,1770,0
7824_01,0,0,3081,1,18,0,0,76,0,993,6,6866,0
7828_01,0,1,4942,2,28,0,0,0,0,0,0,4350,0
7829_01,0,1,4944,2,4,0,0,0,0,0,0,3972,1
7830_01,0,1,4946,1,23,0,0,0,0,0,0,1358,1
7830_02,0,1,4946,1,2,0,0,0,0,0,0,3447,1
7830_03,0,0,4946,2,46,0,0,458,0,17,655,8294,0
7830_04,0,0,4946,2,0,0,0,0,0,0,0,2526,0
7831_01,2,0,3084,2,16,0,1095,0,54,0,0,414,0
7832_01,2,0,1222,2,19,0,1823,36,81,0,0,7377,0
7833_01,1,0,468,0,34,0,0,3424,6,2445,1128,93,0
7833_02,1,0,468,2,34,0,11,3299,0,1013,15,441,1
7834_01,0,0,4948,2,24,0,482,967,349,19,0,5689,0
7835_01,0,1,4952,1,28,0,0,0,0,0,0,1984,0
7837_01,1,1,469,0,44,0,0,0,0,0,0,7517,1
7837_02,1,1,469,2,35,0,0,0,0,0,0,1484,1
7839_01,0,0,4933,2,20,0,0,0,0,0,0,4324,0
7840_01,0,0,2907,1,18,0,328,0,0,24,309,3209,0
7841_01,0,0,4936,1,43,0,6,25,0,5250,0,5938,0
7841_02,0,0,3085,1,48,0,0,0,501,242,0,2718,0
7842_01,2,0,2004,2,46,0,52,0,1185,61,0,1954,1
7843_01,2,1,6156,2,75,0,0,0,0,0,0,8180,1
7845_01,1,1,470,0,24,0,0,0,0,0,0,7417,1
7847_01,0,0,4937,2,34,0,0,9,617,0,281,4066,0
7848_01,2,0,6156,2,29,0,1052,0,635,0,0,5954,0
7848_02,2,1,2909,2,46,0,0,0,0,0,0,993,1
7849_01,0,0,4954,2,22,0,558,63,0,0,0,7786,0
7850_01,2,1,2006,2,42,0,0,0,0,0,0,8364,0
7851_01,2,1,3088,2,46,0,0,0,0,0,0,244,1
7852_01,0,0,1999,2,15,0,0,6,0,981,0,2136,0
7853_01,0,0,2911,2,42,0,1227,773,14,0,0,3506,0
7853_02,2,0,2007,2,31,0,166,0,297,835,0,3430,0
7853_03,2,1,2911,2,9,0,0,0,0,0,0,1992,1
7856_01,0,0,2913,2,34,0,0,0,0,156,620,2111,0
7858_01,0,0,4939,2,21,0,9,0,0,25,811,3548,0
7858_02,0,0,3092,0,16,0,0,11,0,863,0,8128,0
7858_03,0,0,3092,2,40,0,634,60,134,0,0,7747,0
7859_01,0,0,2914,2,23,0,550,0,738,0,0,7019,1
7861_01,0,1,4941,2,6,0,0,0,0,0,0,4766,0
7863_01,0,0,2915,2,17,0,99,516,1967,0,6,7740,1
7864_01,0,0,2917,0,37,0,19,443,1769,0,3,2719,1
7865_01,1,1,895,1,30,0,0,0,0,0,0,1590,1
7865_02,1,1,895,2,32,0,0,0,0,0,0,4552,1
7865_03,1,1,895,0,41,0,0,0,0,0,0,5506,1
7866_01,1,0,840,0,43,0,0,16856,0,4344,977,7422,0
7868_01,0,0,2010,0,17,0,6256,0,0,1,21,2716,0
7870_01,1,1,395,2,37,0,0,0,0,0,0,1486,1
7871_01,0,1,6156,2,18,0,0,0,0,0,0,235,1
7872_01,0,0,4943,2,1,0,0,0,0,0,0,2578,0
7872_02,0,0,4943,2,38,0,0,0,0,1714,0,311,0
7872_03,0,0,3095,2,25,0,131,124,408,196,9,4891,0
7872_04,0,0,4943,2,6,0,0,0,0,0,0,6835,0
7872_05,0,1,4943,2,1,0,0,0,0,0,0,1726,1
7872_06,0,0,4943,1,7,0,0,0,0,0,0,3854,1
7873_01,0,0,3097,2,24,0,569,156,0,12,0,2536,0
7873_02,0,0,3097,2,19,0,0,721,0,25,1,5701,1
7875_01,1,1,471,0,26,0,0,0,0,0,0,3276,1
7877_01,0,0,4945,2,49,0,0,1738,0,19,0,2665,0
7878_01,0,0,4947,2,18,0,0,0,32,0,673,7972,0
7879_01,0,0,4951,2,25,0,0,478,71,11,162,7240,0
7881_01,0,0,2919,2,46,0,248,458,0,4,0,6455,0
7882_01,0,1,4953,2,33,0,0,0,0,0,0,3175,0
7882_02,0,0,4953,2,10,0,0,0,0,0,0,5125,1
7883_01,0,1,4955,2,38,0,0,0,0,0,0,4677,1
7884_01,2,0,2003,2,23,0,1610,2,465,0,0,3556,0
7885_01,0,1,4956,2,26,0,0,0,0,0,0,7466,1
7886_01,0,0,4958,2,16,0,0,11,0,8,827,3480,0
7888_01,0,0,2011,2,29,0,37,0,644,0,177,2822,1
7889_01,1,1,842,1,35,0,0,0,0,0,0,3665,1
7890_01,0,0,2921,2,58,0,0,268,0,109,594,1760,0
7890_02,0,1,4957,0,17,0,0,0,0,0,0,2531,1
7890_03,0,1,6156,2,16,0,0,0,0,0,0,7170,1
7891_01,0,1,4959,0,2,0,0,0,0,0,0,3569,1
7891_02,0,0,6156,2,13,0,34,1,0,824,29,6707,0
7892_01,2,0,3099,2,18,0,196,0,744,0,0,1873,1
7894_01,0,0,2012,0,29,0,46,68,589,88,0,4257,1
7895_01,0,0,2923,0,21,0,102,9,21,464,104,5191,0
7897_01,1,1,896,0,43,0,0,0,0,0,0,455,1
7899_01,0,1,4960,2,69,0,0,0,0,0,0,1076,0
7899_02,0,0,4960,2,40,0,0,0,14,785,10,6480,0
7899_03,0,1,4960,2,1,0,0,0,0,0,0,5315,1
7901_01,2,1,2928,2,36,0,0,0,0,0,0,7749,1
7902_01,0,0,4961,2,60,0,0,0,0,0,0,2284,0
7902_02,0,1,4961,1,17,0,0,0,0,0,0,5317,1
7902_03,0,1,4961,2,49,0,0,0,0,0,0,4397,0
7902_04,0,0,4961,2,23,0,1,700,0,7,136,5133,0
7903_01,0,0,3101,2,39,0,472,0,0,173,0,6605,0
7904_01,0,1,6156,2,53,0,0,0,0,0,0,4413,1
7904_02,0,0,4962,2,26,0,485,8,3958,0,0,3884,1
7905_01,1,0,897,2,31,0,0,87,0,2263,224,8464,0
7905_02,1,1,897,2,48,0,0,0,0,311,0,5490,1
7905_03,1,0,897,0,26,0,1432,1283,0,178,5034,5502,0
7907_01,2,1,2930,2,25,0,0,0,0,0,0,2791,1
7908_01,1,1,473,0,25,0,0,0,0,0,0,484,1
7910_01,0,0,3102,2,30,0,4,637,0,0,3,3035,0
7913_01,0,1,4964,2,29,0,0,0,0,0,0,363,1
7914_01,0,1,4963,2,23,0,0,0,0,0,0,3883,0
7914_02,0,0,4963,2,24,0,0,80,106,344,0,5384,0
7914_03,0,0,4963,2,47,0,397,0,321,0,5,2832,1
7916_01,0,1,4965,2,37,0,0,0,0,0,0,2736,0
7918_01,2,1,3104,2,24,0,0,0,0,0,0,340,1
7919_01,0,0,4966,2,21,0,90,0,817,0,0,1843,0
7920_01,2,1,2932,2,42,0,0,0,0,0,0,511,1
7922_01,0,0,2934,2,39,0,3030,79,0,0,0,5041,0
7924_01,0,0,3106,2,28,0,589,57,0,0,0,5982,0
7926_01,0,0,2005,2,32,0,0,0,174,365,1216,4662,0
7929_01,1,0,474,2,31,0,0,910,58,1654,1217,5510,0
7930_01,0,1,6156,2,13,0,0,0,0,0,0,4402,1
7935_01,0,0,2939,2,41,0,84,0,6,811,2,8129,1
7936_01,0,0,3109,2,21,0,7,0,622,0,0,3482,0
7936_02,0,0,4969,2,29,0,0,0,0,0,0,1517,0
7936_03,0,0,4969,2,9,0,0,0,174,0,0,5006,1
7937_01,1,0,1224,2,36,0,0,9532,0,2326,461,5652,0
7937_02,1,1,1224,0,30,0,0,0,0,0,0,6899,1
7939_01,0,0,4967,2,27,0,0,593,0,259,0,4401,0
7940_01,0,0,2940,2,40,0,580,0,447,6,0,1433,0
7941_01,1,0,844,2,41,0,0,116,10705,9181,10,421,0
7943_01,1,1,396,0,16,0,0,0,0,0,0,5505,1
7943_02,1,0,396,1,36,1,2,6504,0,98,4,2621,1
7944_01,1,0,1227,2,15,0,31,804,1,4732,2577,26,0
7944_02,1,1,1227,2,39,0,0,0,0,0,0,128,1
7945_01,2,1,2942,2,21,0,0,0,0,0,0,5660,1
7946_01,0,0,3110,1,24,0,0,0,604,0,91,2717,1
7947_01,2,0,3112,2,28,0,1811,1,57,0,0,3587,0
7949_01,0,0,4968,2,47,0,0,14,0,2330,0,737,0
7950_01,0,0,4972,2,55,0,0,1620,159,311,0,4002,0
7950_02,0,1,4972,2,29,0,0,0,0,0,0,414,1
7950_03,0,0,2008,0,22,0,10,0,624,0,85,2354,1
7950_04,0,1,4972,2,26,0,0,0,0,0,0,2603,1
7952_01,2,0,2944,2,62,0,100,0,38,1211,0,8405,0
7952_02,2,0,2017,2,53,0,868,0,686,520,24,1094,0
7954_01,0,0,4970,0,29,0,30,0,0,0,780,4520,0
7955_01,0,0,4973,2,21,0,640,0,144,104,0,864,0
7957_01,0,1,4971,1,18,0,0,0,0,0,0,7969,1
7958_01,2,1,2019,2,34,0,0,0,0,0,0,7375,1
7960_01,0,0,3114,2,19,0,1,7,174,689,0,3772,0
7962_01,0,0,4978,2,14,0,0,360,0,25,1340,3618,0
7967_01,0,0,4974,2,21,0,691,0,0,311,15,2381,0
7968_01,2,0,1230,2,55,0,376,0,858,0,31,684,1
7970_01,1,0,846,0,18,0,0,3492,0,506,8,3259,1
7972_01,1,1,399,0,33,0,0,0,0,0,0,3643,1
7972_02,1,0,399,2,35,0,225,246,25,42,3730,837,0
7973_01,0,1,899,2,31,0,0,0,0,0,0,961,1
7974_01,1,0,847,2,27,0,0,2318,1127,2423,115,913,0
7974_02,1,0,847,2,29,0,0,36,89,948,927,4047,0
7976_01,0,1,4975,1,13,0,0,0,0,0,0,4893,1
7981_01,0,0,3119,2,24,0,24,174,0,509,15,3393,0
7981_02,0,0,4981,2,22,0,31,0,1,25,757,7030,0
7982_01,1,1,401,2,32,0,0,0,0,0,0,414,0
7982_02,1,1,401,2,18,0,0,0,0,0,0,403,1
7983_01,1,1,6156,2,53,0,0,0,0,0,0,196,1
7984_01,2,0,3121,2,4,0,0,0,0,0,0,1990,1
7984_02,2,1,3121,2,24,0,0,0,0,0,0,5793,1
7984_03,2,0,3121,2,23,0,649,0,622,0,0,7135,1
7984_04,2,0,3121,2,1,0,0,0,0,0,0,3576,1
7985_01,0,0,3123,2,18,0,1969,0,310,0,0,2130,1
7986_01,2,0,3125,2,21,0,838,45,455,0,0,8181,0
7987_01,2,0,1251,2,40,0,3809,0,21,0,1,2419,0
7988_01,1,1,475,2,49,0,0,0,0,0,0,6264,1
7989_01,0,1,4979,1,25,0,0,0,0,0,0,6213,0
7990_01,0,1,4983,0,21,0,0,0,0,0,0,999,1
7993_01,1,1,143,2,40,0,0,0,0,0,0,382,1
7993_02,1,1,143,0,47,1,0,0,0,0,0,2487,1
7994_01,0,0,4985,1,25,0,153,0,0,388,0,4104,0
7995_01,1,1,6156,2,36,0,0,0,0,0,0,3565,1
7996_01,0,0,3127,2,39,0,17,334,708,17,366,7470,0
7999_01,1,1,403,0,26,0,0,0,0,0,0,749,1
8000_01,0,0,4980,2,0,0,0,0,174,0,0,247,1
8000_02,0,1,4980,2,14,0,0,0,0,0,0,6147,1
8003_01,2,0,3129,2,7,0,0,0,0,0,0,3900,1
8004_01,2,1,2948,0,50,0,0,0,0,0,0,3086,1
8005_01,0,0,2949,0,22,0,0,15,0,548,124,7638,0
8005_02,0,1,4982,1,17,0,0,0,0,0,0,6884,1
8005_03,0,0,2949,2,35,0,676,0,0,0,40,4604,0
8006_01,0,0,2950,2,22,0,0,1145,0,0,371,4977,0
8007_01,0,0,4986,2,26,0,0,0,1,886,0,7220,0
8007_02,0,0,2009,1,24,0,0,0,92,1492,0,5340,1
8010_01,1,0,906,2,59,0,0,2593,0,98,0,414,1
8012_01,2,1,2953,2,24,0,0,0,0,0,0,1447,1
8012_02,2,0,2025,2,17,0,0,0,0,0,0,1955,0
8012_03,2,1,2953,2,28,0,0,0,0,0,0,5552,1
8014_01,0,1,4984,2,38,0,0,0,0,0,0,4944,1
8015_01,1,0,476,2,2,0,0,0,0,0,305,4718,1
8015_02,1,0,476,2,36,0,0,244,0,5432,2302,2459,0
8015_03,1,1,476,0,32,0,0,0,0,0,0,19,1
8016_01,0,0,2027,2,15,0,0,10,0,595,381,1814,0
8018_01,0,0,2954,2,54,0,0,0,5,1268,26,4492,0
8019_01,2,1,3133,2,18,0,0,0,0,0,0,1562,1
8020_01,0,0,3134,2,22,0,668,79,0,0,1,3986,0
8021_01,0,1,4988,2,23,0,0,0,0,0,0,6079,0
8023_01,1,0,1252,2,14,0,0,4545,271,199,1377,1612,1
8023_02,1,1,1252,2,26,0,0,0,0,0,0,875,1
8024_01,0,0,2956,2,73,0,16,0,722,2,89,7465,0
8025_01,1,0,405,2,29,0,0,0,0,0,0,7523,1
8026_01,2,1,2958,2,29,0,0,0,0,0,0,5112,1
8027_01,0,0,4987,2,12,0,0,0,0,0,0,3207,0
8027_02,0,0,2960,0,27,0,31,225,331,0,14,8114,0
8029_01,0,0,4989,2,31,0,779,0,3,57,0,1909,0
8030_01,0,1,4991,1,26,0,225,0,0,0,0,8247,0
8031_01,1,1,1255,0,35,0,0,0,0,0,0,281,1
8032_01,1,1,127,2,25,0,0,0,0,0,0,848,1
8032_02,1,1,127,2,40,0,0,0,0,0,0,140,1
8034_01,2,1,2029,2,18,0,0,0,0,0,0,4769,0
8034_02,2,0,2029,2,52,0,1222,2,74,0,0,373,0
8035_01,2,1,2961,2,35,0,0,0,0,0,0,8118,1
8036_01,0,0,2962,2,51,0,172,350,0,16,1005,7663,0
8036_02,0,0,2962,2,35,0,0,0,62,0,891,1336,0
8037_01,0,0,2963,2,14,0,0,476,249,177,0,2092,0
8038_01,1,1,907,0,29,0,0,0,0,0,0,432,1
8038_02,1,1,907,0,26,0,0,0,0,0,0,773,1
8042_01,0,1,4990,0,21,0,0,0,0,0,0,5401,0
8043_01,1,0,145,0,45,0,5,17901,0,79,281,3627,1
8043_02,1,0,145,2,29,0,0,1408,0,408,1,207,1
8043_03,1,0,145,2,39,1,1,392,64,148,1367,174,1
8043_04,1,1,145,0,37,0,0,0,0,0,0,7099,1
8046_01,0,1,4995,1,22,0,0,0,0,0,0,6198,1
8049_01,0,0,4997,2,22,0,6,21,0,782,0,1249,0
8050_01,0,0,4996,1,30,0,0,34,143,275,0,627,0
8050_02,0,1,6156,2,1,0,0,0,0,0,0,4106,1
8050_03,0,1,4996,1,0,0,0,0,0,0,0,5937,1
8052_01,0,0,4999,2,9,0,0,0,0,0,0,2441,0
8052_02,0,0,4999,1,18,0,0,0,0,1,335,6214,0
8053_01,2,0,3136,2,29,0,1544,1,206,0,0,7188,0
8054_01,2,0,2968,0,52,0,225,0,262,1425,571,3878,0
8055_01,0,0,2030,2,27,0,0,0,846,59,0,4416,0
8056_01,1,0,852,2,54,0,0,793,0,87,1567,4044,0
8056_02,1,0,852,2,28,0,40,9012,0,111,551,5372,1
